customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
C000536,13,9,106537.73,4,5,5,14,Champions
C000537,57,6,75456.56,2,4,4,10,At Risk
C000538,11,8,149173.0,4,5,5,14,Champions
C000539,11,10,92715.35,4,5,5,14,Champions
C000540,6,9,123884.1,5,5,5,15,Champions
C000541,17,14,125782.43000000001,4,5,5,14,Champions
C000542,29,4,124833.19,3,3,5,11,Regular
C000543,40,11,68910.44,2,5,4,11,At Risk
C000544,26,6,66622.23999999999,3,4,4,11,Regular
C000545,144,10,135545.14,1,5,5,11,At Risk
C000546,7,4,19800.77,5,3,2,10,Loyal
C000547,640,4,190310.78999999998,1,3,5,9,Regular
C000548,82,9,46012.85,2,5,3,10,Regular
C000549,1,12,80558.34,5,5,4,14,Champions
C000550,256,6,63622.64,1,4,4,9,At Risk
C000551,11,8,106093.31,4,5,5,14,Champions
C000552,14,6,41982.95,4,4,3,11,Regular
C000553,9,9,125499.09999999999,5,5,5,15,Champions
C000554,36,10,90100.63,2,5,5,12,At Risk
C000555,34,7,69084.96,3,4,4,11,Regular
C000556,82,6,61532.45,2,4,4,10,At Risk
C000557,9,9,80463.99,5,5,4,14,Champions
C000558,28,11,98829.92,3,5,5,13,Regular
C000559,12,7,54728.810000000005,4,4,3,11,Regular
C000560,21,10,103405.54000000001,3,5,5,13,Regular
C000561,952,1,15382.619999999999,1,1,2,4,Churn Risk
C000562,23,10,117462.61,3,5,5,13,Regular
C000563,1,10,122313.11,5,5,5,15,Champions
C000564,59,6,63636.46,2,4,4,10,At Risk
C000565,83,8,107847.09,1,5,5,11,At Risk
C000566,7,8,62941.4,5,5,4,14,Champions
C000567,51,7,37015.14,2,4,3,9,Regular
C000568,24,9,86617.65,3,5,4,12,Regular
C000569,100,8,106315.99,1,5,5,11,At Risk
C000570,96,6,85548.75,1,4,4,9,At Risk
C000571,5,7,124638.31000000001,5,4,5,14,Champions
C000572,10,7,104737.62,4,4,5,13,Champions
C000573,175,5,21965.5,1,3,2,6,Regular
C000574,25,4,64121.56,3,3,4,10,Regular
C000575,24,14,132465.37,3,5,5,13,Regular
C000576,19,6,38693.79,4,4,3,11,Regular
C000577,20,11,90221.39,3,5,5,13,Regular
C000578,375,5,25811.28,1,3,2,6,Regular
C000579,54,9,141679.79,2,5,5,12,At Risk
C000580,421,4,14786.82,1,3,1,5,Regular
C000581,136,13,101146.33,1,5,5,11,At Risk
C000582,30,5,52790.28,3,3,3,9,Regular
C000583,47,5,79416.24,2,3,4,9,Regular
C000584,9,11,135388.18,5,5,5,15,Champions
C000585,35,10,104554.34,3,5,5,13,Regular
C000586,7,7,106498.47,5,4,5,14,Champions
C000587,7,10,197029.12,5,5,5,15,Champions
C000588,5,9,75629.13,5,5,4,14,Champions
C000589,73,8,99620.94,2,5,5,12,At Risk
C000590,99,5,43558.92,1,3,3,7,Regular
C000591,9,5,114048.29999999999,5,3,5,13,Regular
C000592,5,3,10201.15,5,2,1,8,Regular
C000593,32,7,65785.27,3,4,4,11,Regular
C000594,13,9,108276.85,4,5,5,14,Champions
C000595,178,6,44027.03,1,4,3,8,Regular
C000596,98,5,31151.370000000003,1,3,2,6,Regular
C000597,5,13,133325.97,5,5,5,15,Champions
C000598,447,4,61265.31,1,3,4,8,Regular
C000599,11,12,245074.04,4,5,5,14,Champions
C000600,19,14,214529.1,4,5,5,14,Champions
C000601,3,8,90253.59,5,5,5,15,Champions
C000602,53,9,113606.66,2,5,5,12,At Risk
C000603,13,7,38687.520000000004,4,4,3,11,Regular
C000604,19,6,46244.44,4,4,3,11,Regular
C000605,7,14,144769.62,5,5,5,15,Champions
C000606,19,6,108267.17,4,4,5,13,Champions
C000607,97,3,16376.179999999998,1,2,2,5,Churn Risk
C000608,19,14,67069.04,4,5,4,13,Champions
C000609,222,7,82671.45999999999,1,4,4,9,At Risk
C000610,5,7,88785.94,5,4,5,14,Champions
C000611,50,6,53967.23,2,4,3,9,Regular
C000612,15,6,120437.59,4,4,5,13,Champions
C000613,543,5,78799.81,1,3,4,8,Regular
C000614,21,9,27463.72,3,5,2,10,Regular
C000615,5,8,98230.88,5,5,5,15,Champions
C000616,2,12,104783.13,5,5,5,15,Champions
C000617,59,10,103410.22,2,5,5,12,At Risk
C000618,88,5,40450.13,1,3,3,7,Regular
C000619,18,15,259523.55,4,5,5,14,Champions
C000620,399,2,2467.4,1,1,1,3,Churn Risk
C000621,2,10,93274.01999999999,5,5,5,15,Champions
C000622,402,3,43569.38,1,2,3,6,Regular
C000623,6,4,46609.880000000005,5,3,3,11,Regular
C000624,55,10,145149.24,2,5,5,12,At Risk
C000625,1,7,76442.25,5,4,4,13,Champions
C000626,27,7,44027.01,3,4,3,10,Regular
C000627,19,11,156840.63,4,5,5,14,Champions
C000628,48,12,119482.55,2,5,5,12,At Risk
C000629,11,7,41303.58,4,4,3,11,Regular
C000630,11,10,65566.22,4,5,4,13,Champions
C000631,19,6,77416.68,4,4,4,12,Champions
C000632,57,7,91386.0,2,4,5,11,At Risk
C000633,57,6,97249.62,2,4,5,11,At Risk
C000634,407,4,45049.590000000004,1,3,3,7,Regular
C000635,22,8,68685.79000000001,3,5,4,12,Regular
C000636,17,9,81790.33,4,5,4,13,Champions
C000637,20,8,56272.64,3,5,4,12,Regular
C000638,8,11,286048.92,5,5,5,15,Champions
C000639,236,9,35699.18,1,5,3,9,Regular
C000640,233,5,71615.91,1,3,4,8,Regular
C000641,41,5,45342.93,2,3,3,8,Regular
C000642,19,6,26747.68,4,4,2,10,Loyal
C000643,50,15,155044.03,2,5,5,12,At Risk
C000644,19,9,107692.51,4,5,5,14,Champions
C000645,30,5,100460.78,3,3,5,11,Regular
C000646,11,9,161223.74,4,5,5,14,Champions
C000647,375,8,159244.53999999998,1,5,5,11,At Risk
C000648,117,12,256172.73,1,5,5,11,At Risk
C000649,333,4,40818.89,1,3,3,7,Regular
C000650,151,6,160490.29,1,4,5,10,At Risk
C000651,12,7,121854.86,4,4,5,13,Champions
C000652,3,12,136554.89,5,5,5,15,Champions
C000653,13,10,67035.07,4,5,4,13,Champions
C000654,32,11,93250.12000000001,3,5,5,13,Regular
C000655,2,9,152271.19,5,5,5,15,Champions
C000656,57,3,57044.90000000001,2,2,4,8,Regular
C000657,35,7,113589.43000000001,3,4,5,12,Regular
C000658,50,11,84488.42,2,5,4,11,At Risk
C000659,5,5,72586.05,5,3,4,12,Regular
C000660,0,4,55018.53,5,3,3,11,Regular
C000661,319,6,23631.84,1,4,2,7,Regular
C000662,18,5,72880.07,4,3,4,11,Regular
C000663,26,11,301066.46,3,5,5,13,Regular
C000664,50,8,58737.7,2,5,4,11,At Risk
C000665,50,8,116473.48999999999,2,5,5,12,At Risk
C000666,19,4,21417.56,4,3,2,9,Loyal
C000667,6,8,63142.45,5,5,4,14,Champions
C000668,18,8,147717.12,4,5,5,14,Champions
C000669,9,5,44699.65,5,3,3,11,Regular
C000670,28,9,142371.86,3,5,5,13,Regular
C000671,306,8,99368.83,1,5,5,11,At Risk
C000672,20,13,157341.51,3,5,5,13,Regular
C000673,4,6,51328.659999999996,5,4,3,12,Regular
C000674,146,8,121913.45,1,5,5,11,At Risk
C000675,19,9,61620.97,4,5,4,13,Champions
C000676,422,2,25396.02,1,1,2,4,Churn Risk
C000677,382,2,11818.65,1,1,1,3,Churn Risk
C000678,875,1,8585.36,1,1,1,3,Churn Risk
C000679,50,9,126055.31,2,5,5,12,At Risk
C000680,7,10,161194.79,5,5,5,15,Champions
C000681,18,10,148891.47,4,5,5,14,Champions
C000682,20,10,163459.73,3,5,5,13,Regular
C000683,9,5,54491.93,5,3,3,11,Regular
C000684,39,10,123429.12,2,5,5,12,At Risk
C000685,120,3,77146.04,1,2,4,7,Regular
C000686,29,7,95136.03,3,4,5,12,Regular
C000687,4,8,54551.810000000005,5,5,3,13,Regular
C000688,54,14,103163.06,2,5,5,12,At Risk
C000689,1,7,98642.0,5,4,5,14,Champions
C000690,23,5,40509.42,3,3,3,9,Regular
C000691,9,6,53097.57,5,4,3,12,Regular
C000692,15,10,71888.85,4,5,4,13,Champions
C000693,68,6,65483.770000000004,2,4,4,10,At Risk
C000694,60,12,75167.11,2,5,4,11,At Risk
C000695,22,9,84983.16,3,5,4,12,Regular
C000696,5,5,21242.460000000003,5,3,2,10,Loyal
C000697,302,2,83784.88,1,1,4,6,Regular
C000698,24,6,29900.91,3,4,2,9,Regular
C000699,6,11,175016.35,5,5,5,15,Champions
C000700,8,11,111179.8,5,5,5,15,Champions
C000701,59,7,73739.36,2,4,4,10,At Risk
C000702,19,7,70289.0,4,4,4,12,Champions
C000703,23,8,50712.32,3,5,3,11,Regular
C000704,4,11,138574.59,5,5,5,15,Champions
C000705,19,12,190467.38999999998,4,5,5,14,Champions
C000706,16,15,263369.96,4,5,5,14,Champions
C000707,68,6,61939.36,2,4,4,10,At Risk
C000708,40,10,107602.93,2,5,5,12,At Risk
C000709,19,6,166516.37,4,4,5,13,Champions
C000710,23,13,97934.84,3,5,5,13,Regular
C000711,26,7,196910.78,3,4,5,12,Regular
C000712,19,8,80900.12,4,5,4,13,Champions
C000713,45,5,116850.87,2,3,5,10,Regular
C000714,139,4,45064.6,1,3,3,7,Regular
C000715,30,9,72218.93000000001,3,5,4,12,Regular
C000716,13,12,188550.73,4,5,5,14,Champions
C000717,13,8,101115.86,4,5,5,14,Champions
C000718,23,9,123934.11,3,5,5,13,Regular
C000719,27,3,12596.78,3,2,1,6,Regular
C000720,2,6,122832.25,5,4,5,14,Champions
C000721,76,10,116878.54000000001,2,5,5,12,At Risk
C000722,5,11,199586.73,5,5,5,15,Champions
C000723,113,6,62306.5,1,4,4,9,At Risk
C000724,0,11,192833.2,5,5,5,15,Champions
C000725,3,9,94445.17,5,5,5,15,Champions
C000726,17,7,124327.56999999999,4,4,5,13,Champions
C000727,472,4,22623.04,1,3,2,6,Regular
C000728,19,7,57901.09,4,4,4,12,Champions
C000729,21,9,72134.52,3,5,4,12,Regular
C000730,1002,2,9833.439999999999,1,1,1,3,Churn Risk
C000731,128,5,50147.659999999996,1,3,3,7,Regular
C000732,111,7,43885.729999999996,1,4,3,8,Regular
C000733,412,6,103474.65,1,4,5,10,At Risk
C000734,21,7,83160.47,3,4,4,11,Regular
C000735,19,7,93355.17,4,4,5,13,Champions
C000736,50,6,25693.41,2,4,2,8,Regular
C000737,19,6,97338.29000000001,4,4,5,13,Champions
C000738,1347,1,24087.38,1,1,2,4,Churn Risk
C000739,0,7,109354.28,5,4,5,14,Champions
C000740,19,8,71292.21,4,5,4,13,Champions
C000741,50,11,118574.09999999999,2,5,5,12,At Risk
C000742,138,4,16548.03,1,3,2,6,Regular
C000743,221,6,109150.02,1,4,5,10,At Risk
C000744,31,10,243541.02000000002,3,5,5,13,Regular
C000745,2,8,160336.21,5,5,5,15,Champions
C000746,300,4,10179.09,1,3,1,5,Regular
C000747,113,10,88638.64,1,5,5,11,At Risk
C000748,40,8,99687.85,2,5,5,12,At Risk
C000749,50,6,100124.43,2,4,5,11,At Risk
C000750,42,7,42815.12,2,4,3,9,Regular
C000751,70,6,92428.01,2,4,5,11,At Risk
C000752,18,11,94366.79000000001,4,5,5,14,Champions
C000753,6,6,55824.64,5,4,4,13,Champions
C000754,135,8,79080.72,1,5,4,10,At Risk
C000755,6,5,45312.66,5,3,3,11,Regular
C000756,13,10,187914.57,4,5,5,14,Champions
C000757,70,4,32537.16,2,3,2,7,Regular
C000758,30,5,19381.87,3,3,2,8,Regular
C000759,60,5,32131.899999999998,2,3,2,7,Regular
C000760,19,8,59920.17,4,5,4,13,Champions
C000761,48,13,156218.43,2,5,5,12,At Risk
C000762,25,6,95037.92000000001,3,4,5,12,Regular
C000763,22,7,76897.34,3,4,4,11,Regular
C000764,3,7,34283.08,5,4,3,12,Regular
C000765,28,6,107288.73,3,4,5,12,Regular
C000766,9,6,54564.03,5,4,3,12,Regular
C000767,169,8,55857.26,1,5,4,10,At Risk
C000768,87,14,197296.92,1,5,5,11,At Risk
C000769,5,11,131391.59,5,5,5,15,Champions
C000770,15,9,95213.75,4,5,5,14,Champions
C000771,176,3,57940.28,1,2,4,7,Regular
C000772,26,15,210031.08,3,5,5,13,Regular
C000773,58,9,73223.20999999999,2,5,4,11,At Risk
C000774,2,8,54257.06,5,5,3,13,Regular
C000775,86,9,127046.0,1,5,5,11,At Risk
C000776,64,11,201785.24,2,5,5,12,At Risk
C000777,117,11,144384.79,1,5,5,11,At Risk
C000778,13,4,128112.66,4,3,5,12,Regular
C000779,19,7,69847.68999999999,4,4,4,12,Champions
C000780,146,4,60935.11,1,3,4,8,Regular
C000781,4,6,40509.47,5,4,3,12,Regular
C000782,11,2,19326.93,4,1,2,7,Regular
C000783,10,9,288453.49,4,5,5,14,Champions
C000784,57,9,162097.86000000002,2,5,5,12,At Risk
C000785,6,5,38952.61,5,3,3,11,Regular
C000786,4,7,75754.67,5,4,4,13,Champions
C000787,66,6,117999.48,2,4,5,11,At Risk
C000788,104,5,61706.6,1,3,4,8,Regular
C000789,3,9,60672.07,5,5,4,14,Champions
C000790,25,9,121496.27,3,5,5,13,Regular
C000791,47,6,158910.43,2,4,5,11,At Risk
C000792,23,5,64845.03,3,3,4,10,Regular
C000793,12,9,87936.29000000001,4,5,5,14,Champions
C000794,90,10,109599.54000000001,1,5,5,11,At Risk
C000795,50,6,101772.62,2,4,5,11,At Risk
C000796,14,12,130601.48,4,5,5,14,Champions
C000797,89,5,57404.03,1,3,4,8,Regular
C000798,13,12,121116.64,4,5,5,14,Champions
C000799,29,9,130462.54,3,5,5,13,Regular
C000800,17,16,142152.43,4,5,5,14,Champions
C000801,27,8,148942.84,3,5,5,13,Regular
C000802,19,8,97692.74,4,5,5,14,Champions
C000803,84,7,81972.94,1,4,4,9,At Risk
C000804,12,6,84361.19,4,4,4,12,Champions
C000805,217,3,73533.9,1,2,4,7,Regular
C000806,350,10,163712.81,1,5,5,11,At Risk
C000807,3,10,158396.23,5,5,5,15,Champions
C000808,66,9,155802.21,2,5,5,12,At Risk
C000809,83,11,184129.76,1,5,5,11,At Risk
C000810,3,13,213261.73,5,5,5,15,Champions
C000811,3,8,219894.49,5,5,5,15,Champions
C000812,19,15,257269.74,4,5,5,14,Champions
C000813,36,9,162599.68,2,5,5,12,At Risk
C000814,26,7,36560.39,3,4,3,10,Regular
C000815,292,4,79596.38,1,3,4,8,Regular
C000816,118,5,28249.69,1,3,2,6,Regular
C000817,23,13,99947.19,3,5,5,13,Regular
C000818,36,10,143125.13999999998,2,5,5,12,At Risk
C000819,86,7,106139.73999999999,1,4,5,10,At Risk
C000820,25,13,73728.93000000001,3,5,4,12,Regular
C000821,45,9,161547.43,2,5,5,12,At Risk
C000822,19,9,143298.19,4,5,5,14,Champions
C000823,34,11,145473.83,3,5,5,13,Regular
C000824,22,13,162611.89,3,5,5,13,Regular
C000825,14,9,120717.8,4,5,5,14,Champions
C000826,6,4,86152.69,5,3,4,12,Regular
C000827,30,6,40356.34,3,4,3,10,Regular
C000828,77,3,64998.24,2,2,4,8,Regular
C000829,5,7,58812.05,5,4,4,13,Champions
C000830,81,3,37524.04,2,2,3,7,Regular
C000831,136,6,51100.25,1,4,3,8,Regular
C000832,19,5,59831.93,4,3,4,11,Regular
C000833,24,5,56594.659999999996,3,3,4,10,Regular
C000834,27,4,16233.94,3,3,2,8,Regular
C000835,425,1,42.44,1,1,1,3,Churn Risk
C000836,91,1,3229.6,1,1,1,3,Churn Risk
C000837,166,5,77141.24,1,3,4,8,Regular
C000838,29,4,45254.46,3,3,3,9,Regular
C000839,6,8,179291.64,5,5,5,15,Champions
C000840,16,8,76428.11,4,5,4,13,Champions
C000841,11,10,130485.07,4,5,5,14,Champions
C000842,4,9,135043.97999999998,5,5,5,15,Champions
C000843,13,6,54906.93,4,4,3,11,Regular
C000844,82,8,22315.32,2,5,2,9,Regular
C000845,19,10,120539.41,4,5,5,14,Champions
C000846,123,6,102798.42,1,4,5,10,At Risk
C000847,10,8,86372.17,4,5,4,13,Champions
C000848,17,7,55893.88,4,4,4,12,Champions
C000849,19,11,110679.64,4,5,5,14,Champions
C000850,17,12,115526.43000000001,4,5,5,14,Champions
C000851,9,14,145892.8,5,5,5,15,Champions
C000852,16,10,121882.09,4,5,5,14,Champions
C000853,17,10,154857.1,4,5,5,14,Champions
C000854,31,6,106426.54000000001,3,4,5,12,Regular
C000855,13,12,233980.98,4,5,5,14,Champions
C000856,27,5,26695.47,3,3,2,8,Regular
C000857,74,4,50874.799999999996,2,3,3,8,Regular
C000858,10,7,50533.490000000005,4,4,3,11,Regular
C000859,5,7,102547.87,5,4,5,14,Champions
C000860,1,10,141414.41,5,5,5,15,Champions
C000861,132,6,174772.92,1,4,5,10,At Risk
C000862,484,4,34478.630000000005,1,3,3,7,Regular
C000863,199,6,68750.23,1,4,4,9,At Risk
C000864,91,5,94774.4,1,3,5,9,Regular
C000865,314,3,45963.54,1,2,3,6,Regular
C000866,6,6,116290.92,5,4,5,14,Champions
C000867,178,5,33821.04,1,3,3,7,Regular
C000868,30,6,69399.11,3,4,4,11,Regular
C000869,146,8,160520.7,1,5,5,11,At Risk
C000870,22,10,80214.42,3,5,4,12,Regular
C000871,2,7,84961.54,5,4,4,13,Champions
C000872,23,6,103350.38,3,4,5,12,Regular
C000873,246,4,32159.6,1,3,2,6,Regular
C000874,203,6,74592.22,1,4,4,9,At Risk
C000875,71,10,65739.56,2,5,4,11,At Risk
C000876,53,7,18783.02,2,4,2,8,Regular
C000877,465,4,53673.479999999996,1,3,3,7,Regular
C000878,25,10,230972.22,3,5,5,13,Regular
C000879,113,6,29128.0,1,4,2,7,Regular
C000880,349,9,179313.48,1,5,5,11,At Risk
C000881,19,7,27919.44,4,4,2,10,Loyal
C000882,113,5,56555.82,1,3,4,8,Regular
C000883,781,1,9323.49,1,1,1,3,Churn Risk
C000884,51,4,142172.32,2,3,5,10,Regular
C000885,15,9,48915.53,4,5,3,12,Regular
C000886,291,5,86528.93,1,3,4,8,Regular
C000887,3,13,71030.69,5,5,4,14,Champions
C000888,164,9,134965.8,1,5,5,11,At Risk
C000889,1,7,49300.71,5,4,3,12,Regular
C000890,42,8,76957.56999999999,2,5,4,11,At Risk
C000891,60,8,101091.53,2,5,5,12,At Risk
C000892,47,3,49809.82,2,2,3,7,Regular
C000893,274,5,102153.13,1,3,5,9,Regular
C000894,42,10,172990.09,2,5,5,12,At Risk
C000895,20,13,128410.16,3,5,5,13,Regular
C000896,41,11,246405.08000000002,2,5,5,12,At Risk
C000897,126,7,80413.20000000001,1,4,4,9,At Risk
C000898,83,11,82277.41,1,5,4,10,At Risk
C000899,43,11,234983.23,2,5,5,12,At Risk
C000900,3,11,87272.0,5,5,4,14,Champions
C000901,5,9,251836.05000000002,5,5,5,15,Champions
C000902,19,12,134704.4,4,5,5,14,Champions
C000903,0,4,27615.44,5,3,2,10,Loyal
C000904,49,11,117583.47,2,5,5,12,At Risk
C000905,21,13,327592.81,3,5,5,13,Regular
C000906,616,6,91390.33,1,4,5,10,At Risk
C000907,57,12,145974.84,2,5,5,12,At Risk
C000908,4,7,125060.83,5,4,5,14,Champions
C000909,89,5,20727.83,1,3,2,6,Regular
C000910,24,10,117261.65,3,5,5,13,Regular
C000911,19,10,277906.19,4,5,5,14,Champions
C000912,8,11,91911.8,5,5,5,15,Champions
C000913,30,11,126705.88,3,5,5,13,Regular
C000914,9,4,44858.89,5,3,3,11,Regular
C000915,104,9,133344.73,1,5,5,11,At Risk
C000916,93,7,95147.47,1,4,5,10,At Risk
C000917,3,6,77863.84,5,4,4,13,Champions
C000918,16,6,58907.479999999996,4,4,4,12,Champions
C000919,0,8,103881.88,5,5,5,15,Champions
C000920,19,8,119986.57,4,5,5,14,Champions
C000921,262,8,61406.35,1,5,4,10,At Risk
C000922,66,7,81263.09,2,4,4,10,At Risk
C000923,106,8,63366.88,1,5,4,10,At Risk
C000924,50,7,106782.93000000001,2,4,5,11,At Risk
C000925,145,13,155560.02,1,5,5,11,At Risk
C000926,24,9,145543.14,3,5,5,13,Regular
C000927,0,8,34759.020000000004,5,5,3,13,Regular
C000928,20,11,144786.61000000002,3,5,5,13,Regular
C000929,1193,3,65098.52999999999,1,2,4,7,Regular
C000930,100,11,238674.05,1,5,5,11,At Risk
C000931,88,8,101131.27,1,5,5,11,At Risk
C000932,66,9,102941.56999999999,2,5,5,12,At Risk
C000933,13,5,51499.880000000005,4,3,3,10,Regular
C000934,36,8,126245.03,2,5,5,12,At Risk
C000935,183,6,35640.81,1,4,3,8,Regular
C000936,13,7,66345.2,4,4,4,12,Champions
C000937,227,8,97416.09,1,5,5,11,At Risk
C000938,71,5,44620.47,2,3,3,8,Regular
C000939,25,6,67563.14,3,4,4,11,Regular
C000940,9,8,142219.74000000002,5,5,5,15,Champions
C000941,10,9,129102.33,4,5,5,14,Champions
C000942,164,3,14428.1,1,2,1,4,Churn Risk
C000943,198,6,18784.48,1,4,2,7,Regular
C000944,46,5,50613.07,2,3,3,8,Regular
C000945,20,15,107680.66,3,5,5,13,Regular
C000946,158,4,60980.39,1,3,4,8,Regular
C000947,5,8,73110.21,5,5,4,14,Champions
C000948,14,8,172298.77,4,5,5,14,Champions
C000949,5,10,155723.63,5,5,5,15,Champions
C000950,134,5,90701.39,1,3,5,9,Regular
C000951,66,9,151848.84,2,5,5,12,At Risk
C000952,24,9,131475.91999999998,3,5,5,13,Regular
C000953,228,11,95203.06,1,5,5,11,At Risk
C000954,13,9,100456.6,4,5,5,14,Champions
C000955,14,9,79656.95,4,5,4,13,Champions
C000956,41,6,64929.9,2,4,4,10,At Risk
C000957,19,8,74787.29,4,5,4,13,Champions
C000958,59,6,72179.64,2,4,4,10,At Risk
C000959,56,7,119418.66,2,4,5,11,At Risk
C000960,77,8,110972.04000000001,2,5,5,12,At Risk
C000961,180,7,156277.15,1,4,5,10,At Risk
C000962,12,4,55134.19,4,3,3,10,Regular
C000963,4,8,54970.4,5,5,3,13,Regular
C000964,17,8,58694.26,4,5,4,13,Champions
C000965,5,7,34300.829999999994,5,4,3,12,Regular
C000966,25,7,109929.94,3,4,5,12,Regular
C000967,268,8,195048.63,1,5,5,11,At Risk
C000968,20,11,149126.82,3,5,5,13,Regular
C000969,389,8,161699.37,1,5,5,11,At Risk
C000970,21,10,153231.97,3,5,5,13,Regular
C000971,89,10,95266.18,1,5,5,11,At Risk
C000972,0,5,17318.440000000002,5,3,2,10,Loyal
C000973,2,14,170164.88,5,5,5,15,Champions
C000974,18,12,276250.14,4,5,5,14,Champions
C000975,28,13,240856.04,3,5,5,13,Regular
C000976,19,1,23.03,4,1,1,6,Regular
C000977,57,7,32344.539999999997,2,4,2,8,Regular
C000978,19,8,116366.13,4,5,5,14,Champions
C000979,50,6,71309.58,2,4,4,10,At Risk
C000980,3,13,188313.61,5,5,5,15,Champions
C000981,93,3,1077.73,1,2,1,4,Churn Risk
C000982,0,8,78921.25,5,5,4,14,Champions
C000983,119,8,160530.26,1,5,5,11,At Risk
C000984,1,11,145831.58,5,5,5,15,Champions
C000985,236,5,54810.79,1,3,3,7,Regular
C000986,116,8,148106.38,1,5,5,11,At Risk
C000987,19,10,86144.77,4,5,4,13,Champions
C000988,50,3,10345.310000000001,2,2,1,5,Churn Risk
C000989,17,6,57137.86,4,4,4,12,Champions
C000990,175,9,161774.25,1,5,5,11,At Risk
C000991,67,6,124658.19,2,4,5,11,At Risk
C000992,25,5,29602.36,3,3,2,8,Regular
C000993,126,5,45038.72,1,3,3,7,Regular
C000994,15,9,89850.20999999999,4,5,5,14,Champions
C000995,14,10,59582.619999999995,4,5,4,13,Champions
C000996,4,10,56530.67,5,5,4,14,Champions
C000997,30,11,145977.19,3,5,5,13,Regular
C000998,5,5,49728.94,5,3,3,11,Regular
C000999,97,10,134181.11,1,5,5,11,At Risk
C001000,35,8,78476.2,3,5,4,12,Regular
C001001,18,12,195695.91,4,5,5,14,Champions
C001002,3,6,24598.98,5,4,2,11,Loyal
C001003,49,8,145421.73,2,5,5,12,At Risk
C001004,8,7,144568.55,5,4,5,14,Champions
C001005,1,12,63610.59,5,5,4,14,Champions
C001006,105,8,153554.94,1,5,5,11,At Risk
C001007,210,4,51233.78999999999,1,3,3,7,Regular
C001008,25,9,82519.93,3,5,4,12,Regular
C001009,50,9,71184.66,2,5,4,11,At Risk
C001010,16,7,84620.05,4,4,4,12,Champions
C001011,3,11,134416.59,5,5,5,15,Champions
C001012,74,5,58971.08,2,3,4,9,Regular
C001013,24,8,86510.47,3,5,4,12,Regular
C001014,50,3,27705.13,2,2,2,6,Churn Risk
C001015,231,9,135280.55000000002,1,5,5,11,At Risk
C001016,3,10,131068.36,5,5,5,15,Champions
C001017,2,7,85804.92,5,4,4,13,Champions
C001018,19,6,69459.75,4,4,4,12,Champions
C001019,749,2,43796.03,1,1,3,5,Regular
C001020,26,9,60846.63,3,5,4,12,Regular
C001021,19,10,136740.63999999998,4,5,5,14,Champions
C001022,0,7,65715.59,5,4,4,13,Champions
C001023,150,2,9080.34,1,1,1,3,Churn Risk
C001024,13,11,180683.74,4,5,5,14,Champions
C001025,25,6,71101.16,3,4,4,11,Regular
C001026,4,6,60336.36,5,4,4,13,Champions
C001027,17,9,96159.44,4,5,5,14,Champions
C001028,21,15,174052.25,3,5,5,13,Regular
C001029,18,11,96232.31,4,5,5,14,Champions
C001030,12,6,101007.47,4,4,5,13,Champions
C001031,139,3,52093.119999999995,1,2,3,6,Regular
C001032,21,10,69138.14,3,5,4,12,Regular
C001033,67,3,31081.71,2,2,2,6,Churn Risk
C001034,48,10,126090.2,2,5,5,12,At Risk
C001035,259,7,42760.79,1,4,3,8,Regular
C001036,20,12,215001.27,3,5,5,13,Regular
C001037,55,5,76734.81,2,3,4,9,Regular
C001038,0,6,71094.64,5,4,4,13,Champions
C001039,19,3,27828.510000000002,4,2,2,8,Regular
C001040,53,8,96080.82,2,5,5,12,At Risk
C001041,120,5,20548.33,1,3,2,6,Regular
C001042,21,12,138382.58000000002,3,5,5,13,Regular
C001043,2,8,53832.83,5,5,3,13,Regular
C001044,31,8,74906.72,3,5,4,12,Regular
C001045,434,4,37345.19,1,3,3,7,Regular
C001046,13,12,111590.45999999999,4,5,5,14,Champions
C001047,10,10,115388.23999999999,4,5,5,14,Champions
C001048,15,7,68998.22,4,4,4,12,Champions
C001049,0,11,117580.98,5,5,5,15,Champions
C001050,0,10,73218.24,5,5,4,14,Champions
C001051,4,8,26747.55,5,5,2,12,Loyal
C001052,183,5,81021.77,1,3,4,8,Regular
C001053,19,8,71556.02,4,5,4,13,Champions
C001054,19,7,61616.4,4,4,4,12,Champions
C001055,113,5,76400.66,1,3,4,8,Regular
C001056,58,7,65150.21,2,4,4,10,At Risk
C001057,7,8,107916.06,5,5,5,15,Champions
C001058,251,3,25740.31,1,2,2,5,Churn Risk
C001059,18,12,118796.45,4,5,5,14,Champions
C001060,19,8,100817.86,4,5,5,14,Champions
C001061,476,5,80876.13,1,3,4,8,Regular
C001062,12,6,153492.15,4,4,5,13,Champions
C001063,12,7,174531.14,4,4,5,13,Champions
C001064,4,6,61431.68,5,4,4,13,Champions
C001065,14,11,199939.75,4,5,5,14,Champions
C001066,22,9,50999.09,3,5,3,11,Regular
C001067,0,7,53024.39,5,4,3,12,Regular
C001068,11,12,104861.24,4,5,5,14,Champions
C001069,19,6,152531.53,4,4,5,13,Champions
C001070,3,9,128227.63,5,5,5,15,Champions
C001071,0,6,82213.16,5,4,4,13,Champions
C001072,82,7,63154.54,2,4,4,10,At Risk
C001073,10,11,229392.01,4,5,5,14,Champions
C001074,28,6,34100.18,3,4,3,10,Regular
C001075,39,5,27132.24,2,3,2,7,Regular
